transaction_id,transaction_datetime,transaction_amount_inr,transaction_channel,merchant_category,customer_region,device_type,account_age_months,available_balance_inr,monthly_income_inr,credit_limit_inr,credit_utilization_pct,transactions_last_24h,avg_transaction_amount_30d_inr,failed_logins_last_24h,distance_from_usual_location_km,international_transaction,card_present,prior_disputes_12m,is_fraud
TXN006088,2025-01-06 19:29:00,1225.4,ATM,restaurants,Hyderabad,Android,3,257801.61,116619.05,105730.55,38.3,4,568.5,0,42.4,0,0,0,0
TXN006089,2025-10-05 12:37:00,1334.57,ecommerce,groceries,Delhi,iOS,145,,,78657.48,38.9,0,1599.72,0,91.3,0,0,1,0
TXN006090,2025-11-05 15:51:00,3048.72,ecommerce,restaurants,Mumbai,Android,170,28944.68,,211712.98,52.9,2,3137.76,1,20.2,0,0,1,0
TXN006091,2025-10-06 10:39:00,2136.96,ecommerce,fuel,Delhi,card_terminal,46,239223.63,161708.45,301427.12,55.9,1,1599.28,0,7.2,0,0,0,0
TXN006092,2025-05-15 00:26:00,1876.4,POS,groceries,Delhi,iOS,41,162646.31,51688.28,,24.7,1,2627.42,0,5.5,0,1,0,0
TXN006093,2025-07-16 09:24:00,710.31,mobile_app,fashion,Delhi,desktop,35,3463.05,12654.03,20321.79,43.2,0,1143.29,3,86.1,0,0,0,0
TXN006094,2025-04-28 08:22:00,2351.01,ecommerce,utilities,Hyderabad,Android,179,122998.4,47698.55,157240.59,59.1,1,2623.78,0,10.7,0,0,0,0
TXN006095,2025-02-24 08:30:00,2582.04,ecommerce,travel,Hyderabad,Android,157,83095.61,27085.09,44301.8,82.1,2,1380.43,0,0.4,0,0,0,0
TXN006096,2025-09-23 10:23:00,1739.64,ecommerce,groceries,Bengaluru,card_terminal,164,160251.25,94272.69,241178.03,64.9,0,2382.22,0,4.1,0,0,0,0
TXN006097,2025-06-28 20:02:00,280.97,ATM,restaurants,Delhi,Android,123,140660.29,37397.85,87589.35,45.8,3,2698.14,5,15.5,0,1,0,0
TXN006098,2025-08-12 18:08:00,1751.7,mobile_app,cash_withdrawal,Delhi,card_terminal,12,59807.98,23087.46,53625.52,8.6,3,1951.29,0,6.3,0,0,0,0
TXN006099,2025-08-15 06:11:00,909.11,ecommerce,groceries,Other,Android,70,86547.44,100026.72,98097.53,12.8,0,2500.53,0,,0,0,0,0
TXN006100,2025-01-23 21:04:00,2287.79,mobile_app,restaurants,Mumbai,Android,22,111599.65,33156.01,70845.44,45.0,10,1840.36,0,,0,0,0,0
TXN006101,2025-08-23 14:51:00,694.76,mobile_app,utilities,Bengaluru,Android,95,127455.11,101152.82,328706.4,74.6,0,899.76,0,24.9,0,0,0,0
TXN006102,2025-05-14 20:07:00,12465.64,ecommerce,utilities,Pune,desktop,65,82483.88,124644.08,492127.17,45.8,4,7617.85,0,59.8,0,0,0,0
TXN006103,2025-01-13 23:13:00,752.12,POS,groceries,Delhi,iOS,125,168467.19,44071.98,36340.46,27.6,11,,0,77.4,0,1,0,1
TXN006104,2025-10-02 12:44:00,710.59,ecommerce,groceries,Mumbai,card_terminal,138,159797.75,42295.88,118048.5,10.9,0,1572.56,0,24.5,0,0,0,0
TXN006105,2025-09-20 02:50:00,5498.0,mobile_app,travel,Bengaluru,desktop,123,117980.32,50037.36,117296.07,81.5,0,858.51,0,2.8,0,0,0,0
TXN006106,2025-05-24 02:46:00,1686.62,mobile_app,restaurants,Hyderabad,Android,50,17901.98,41422.81,111418.53,67.2,16,1147.63,0,2.8,1,0,0,1
TXN006107,2025-10-10 04:17:00,2453.52,POS,cash_withdrawal,Hyderabad,card_terminal,149,,27335.33,68843.88,73.4,1,903.11,1,101.7,0,1,0,0
TXN006108,2025-12-10 22:28:00,16150.14,POS,travel,Mumbai,,141,,84158.97,247852.05,54.9,12,5821.84,0,11.0,0,1,0,0
TXN006109,2025-11-04 10:22:00,774.96,ecommerce,fashion,Delhi,desktop,27,241853.38,97639.27,107307.01,7.5,0,1593.46,0,11.9,0,0,0,0
TXN006110,2025-11-10 03:05:00,2142.27,ATM,fashion,Other,Android,89,108249.18,89367.38,147228.82,42.5,5,1940.59,0,21.1,0,1,0,0
TXN006111,2025-03-08 11:54:00,1704.44,POS,fashion,Bengaluru,Android,127,,32124.53,117929.84,37.5,2,657.71,0,57.8,0,1,0,0
TXN006112,2025-09-09 23:59:00,2236.38,POS,,Bengaluru,desktop,98,46615.18,53590.02,52040.75,24.9,4,4407.53,0,27.7,0,1,0,0
TXN006113,2025-10-05 15:41:00,6356.35,ecommerce,fashion,Mumbai,card_terminal,117,298897.93,84115.99,128776.09,86.9,8,4690.52,0,,0,0,0,0
TXN006114,2025-12-31 23:00:00,1814.25,ecommerce,fashion,Delhi,Android,33,256893.03,67263.87,150065.23,74.9,4,1882.09,0,1.7,0,0,0,0
TXN006115,2025-11-03 05:44:00,1006.14,ecommerce,restaurants,Hyderabad,desktop,99,189246.54,70600.86,193577.36,25.2,0,1744.31,0,27.7,0,0,1,0
TXN006116,2025-10-25 16:22:00,1451.37,ATM,restaurants,Bengaluru,Android,176,180246.62,52348.24,89866.25,13.4,16,2757.13,0,3.2,0,1,0,0
TXN006117,2025-05-22 04:01:00,255.59,POS,groceries,Other,card_terminal,37,41587.13,,57322.75,26.6,8,,2,,0,1,1,0
TXN006118,2025-08-08 10:27:00,1518.05,ATM,restaurants,Bengaluru,Android,133,230075.78,70146.69,189991.54,20.1,6,1279.29,0,22.1,0,1,0,0
TXN006119,2025-04-24 00:06:00,759.06,mobile_app,,Mumbai,card_terminal,119,147582.09,,,14.9,0,831.79,0,,0,0,0,0
TXN006120,2025-05-04 07:36:00,2046.67,POS,groceries,Hyderabad,card_terminal,87,93580.66,135988.84,182911.2,43.3,0,3794.98,0,33.7,0,0,0,0
TXN006121,2025-09-27 15:16:00,1276.12,POS,restaurants,Chennai,Android,80,110244.06,49993.42,100364.73,10.9,2,1341.21,0,171.2,0,1,0,0
TXN006122,2025-07-24 18:22:00,507.71,POS,travel,Pune,card_terminal,128,55404.89,33426.57,116851.78,44.8,2,,0,17.8,0,1,0,0
TXN006123,2025-09-02 21:00:00,17833.28,mobile_app,electronics,Pune,card_terminal,97,,44210.52,69774.85,47.3,2,4009.52,0,15.2,0,0,0,1
TXN006124,2025-10-22 02:12:00,791.6,ATM,groceries,Bengaluru,iOS,20,145216.37,41321.63,64016.63,8.1,2,1847.77,3,52.4,0,1,0,0
TXN006125,2025-05-09 06:46:00,3723.84,mobile_app,utilities,Mumbai,Android,79,80321.1,41240.03,164790.95,32.3,6,4084.32,0,0.9,0,0,0,0
TXN006126,2025-10-22 08:36:00,2869.96,ecommerce,,Bengaluru,iOS,51,33024.29,55281.57,140564.7,34.5,22,,0,2.4,0,0,0,1
TXN006127,2025-12-11 01:45:00,1176.46,ecommerce,fashion,Mumbai,iOS,82,138239.22,67276.58,56815.09,23.3,11,1956.71,0,17.9,0,0,0,0
TXN006128,2025-06-02 16:55:00,6145.93,ecommerce,restaurants,Mumbai,iOS,121,49983.9,,328034.41,23.2,14,4644.68,0,34.1,0,0,0,1
TXN006129,2025-10-05 23:26:00,2364.83,ecommerce,electronics,Bengaluru,desktop,53,57089.61,120023.52,248513.49,,4,2452.48,3,7.3,0,0,0,0
TXN006130,2025-09-05 22:47:00,6316.59,POS,groceries,Hyderabad,card_terminal,69,37336.4,56825.94,195126.76,38.2,7,3068.65,0,5.4,0,1,0,0
TXN006131,2025-01-30 06:28:00,859.93,ecommerce,travel,Chennai,card_terminal,171,107315.15,36481.61,155534.14,54.1,1,575.57,0,15.0,0,0,0,0
TXN006132,2025-12-15 10:28:00,1532.8,POS,,Bengaluru,Android,23,244654.64,75631.8,204043.06,41.4,9,524.44,0,12.8,1,1,1,1
TXN006133,2025-10-10 05:20:00,2361.96,ecommerce,fashion,,iOS,150,89398.75,45557.56,163290.69,73.5,0,1511.85,0,9.6,0,0,0,0
TXN006134,2025-06-22 06:00:00,785.04,ATM,fuel,Mumbai,iOS,59,139033.51,38729.77,37823.34,71.3,1,1373.94,0,18.7,0,1,0,0
TXN006135,2025-12-05 07:27:00,5203.22,mobile_app,fuel,Mumbai,Android,40,9313.01,36471.14,152079.1,70.5,6,1308.9,1,,0,0,1,0
TXN006136,2025-02-24 18:58:00,8430.54,ecommerce,utilities,Hyderabad,iOS,37,384824.76,142756.38,342975.73,48.3,1,2647.73,3,0.3,0,0,3,1
TXN006137,2025-03-08 13:16:00,2027.17,POS,travel,Other,Android,38,,19715.9,20000,20.3,9,3147.33,0,4.6,0,1,0,0
TXN006138,2025-02-01 18:19:00,2538.79,POS,groceries,Mumbai,Android,126,51252.87,,,75.6,2,982.14,0,,0,1,3,0
TXN006139,2025-09-27 17:01:00,8799.88,POS,utilities,Other,Android,123,52777.22,49766.82,47516.78,49.0,0,6600.11,3,21.9,0,0,0,0
TXN006140,2025-12-18 11:10:00,3895.17,ecommerce,travel,Hyderabad,desktop,114,310969.21,124573.68,113092.56,56.6,2,823.11,0,167.1,0,0,0,0
TXN006141,2025-12-04 13:27:00,2034.52,ATM,restaurants,Chennai,Android,5,,,391082.64,56.0,3,1534.42,0,3.2,0,1,0,0
TXN006142,2025-06-03 07:57:00,779.06,POS,groceries,Mumbai,Android,99,178814.73,87754.89,368849.2,61.4,4,333.87,0,18.0,1,1,0,0
TXN006143,2025-04-13 04:47:00,2285.57,ecommerce,utilities,Delhi,card_terminal,104,79848.46,33935.33,,35.0,4,2317.1,0,,0,0,0,0
TXN006144,2025-05-23 07:46:00,917.8,ecommerce,groceries,Delhi,iOS,64,514121.5,134649.75,131095.1,87.3,0,1417.17,2,59.7,0,0,0,0
TXN006145,2025-11-04 17:04:00,2809.29,mobile_app,groceries,Bengaluru,desktop,118,139782.83,46652.18,167335.36,32.1,10,3210.24,0,8.0,0,0,0,0
TXN006146,2025-12-24 22:42:00,2309.02,POS,,Other,Android,152,48056.05,51573.63,221255.81,44.6,1,2232.19,2,73.7,0,1,0,0
TXN006147,2025-08-14 09:21:00,1158.13,ecommerce,groceries,Delhi,desktop,60,74312.97,68631.36,149086.65,37.2,5,790.57,0,12.2,0,0,0,0
TXN006148,2025-07-19 21:19:00,2492.47,POS,utilities,Mumbai,card_terminal,49,382010.9,104313.17,395428.75,54.8,1,1329.39,2,0.7,0,0,0,0
TXN006149,2025-01-03 01:05:00,7985.48,mobile_app,utilities,Delhi,Android,147,96404.4,,88997.07,29.9,5,6159.01,0,14.5,0,0,0,1
TXN006150,2025-04-02 15:37:00,1105.02,POS,electronics,Hyderabad,desktop,174,88474.37,33204.6,110847.28,16.6,7,967.29,0,0.1,0,1,0,0
TXN006151,2025-05-24 10:14:00,326.39,ecommerce,travel,Hyderabad,iOS,155,121549.9,,54696.99,45.2,1,1056.7,2,4.4,0,0,2,0
TXN006152,2025-12-01 19:36:00,954.73,mobile_app,restaurants,Mumbai,desktop,106,24396.01,39302.42,120491.02,37.1,1,1282.46,1,6.9,0,0,0,0
TXN006153,2025-04-25 18:52:00,1056.17,mobile_app,fashion,Hyderabad,Android,38,205034.9,52986.28,95261.25,25.2,10,2251.02,0,19.3,0,0,0,1
TXN006154,2025-07-17 01:27:00,1531.11,mobile_app,fashion,Bengaluru,Android,113,32879.5,28569.59,67369.54,27.4,1,1709.9,0,43.3,0,0,0,1
TXN006155,2025-03-04 21:42:00,1173.95,mobile_app,electronics,Mumbai,,24,133516.86,34149.43,103930.72,,1,1463.96,0,5.6,1,0,0,0
TXN006156,2025-11-21 06:06:00,2743.89,ecommerce,groceries,Pune,card_terminal,137,,27801.0,116213.37,66.0,1,2661.56,0,9.3,0,0,0,0
TXN006157,2025-07-04 23:42:00,1179.0,POS,,Hyderabad,card_terminal,31,73451.24,43403.75,138028.11,43.1,6,950.71,1,19.8,0,1,0,0
TXN006158,2025-10-23 19:47:00,2490.17,mobile_app,travel,Other,Android,77,500139.28,125415.33,531269.58,20.6,2,3209.14,0,61.5,0,0,0,0
TXN006159,2025-03-04 02:07:00,2448.64,POS,restaurants,Chennai,Android,28,,82421.12,227904.8,19.3,1,2252.89,0,,0,1,0,0
TXN006160,2025-03-18 17:35:00,7976.27,mobile_app,utilities,Pune,iOS,135,234724.9,64353.89,245298.83,52.0,3,6229.35,0,73.1,0,0,0,0
TXN006161,2025-02-17 19:30:00,308.36,POS,fashion,Hyderabad,Android,90,41368.1,112760.61,102348.57,36.0,3,363.44,1,80.0,0,1,0,0
TXN006162,2025-03-07 04:37:00,403.24,mobile_app,electronics,Bengaluru,card_terminal,110,113673.27,76241.47,95508.22,33.2,4,868.02,1,30.4,0,0,0,0
TXN006163,2025-03-31 04:14:00,1023.17,POS,utilities,Hyderabad,desktop,1,418069.89,149657.81,221156.71,6.5,14,2079.96,0,19.7,0,1,0,0
TXN006164,2025-11-22 02:23:00,4250.73,ecommerce,groceries,Pune,Android,27,69256.72,134641.16,,56.6,1,2575.4,0,23.3,0,0,0,0
TXN006165,2025-03-10 20:05:00,4147.16,ATM,fuel,Mumbai,iOS,9,34795.93,41677.79,117685.07,4.9,2,2078.11,0,178.8,0,1,0,0
TXN006166,2025-08-14 18:52:00,1951.42,mobile_app,restaurants,Delhi,card_terminal,13,163410.59,54035.14,154944.52,64.9,0,1182.43,0,54.6,0,0,0,0
TXN006167,2025-07-12 16:03:00,716.81,ATM,groceries,Chennai,Android,1,,19800.14,20863.23,44.5,9,1419.65,0,3.1,0,1,0,0
TXN006168,2025-07-31 20:19:00,1152.79,mobile_app,cash_withdrawal,Bengaluru,Android,97,82260.36,93845.64,196749.25,92.1,3,1413.8,0,25.4,1,0,0,1
TXN006169,2025-03-23 01:30:00,3799.04,mobile_app,fuel,Pune,card_terminal,86,153362.48,50345.59,104920.9,48.6,2,,0,52.4,1,0,0,1
TXN006170,2025-02-05 21:56:00,843.97,ecommerce,fashion,Bengaluru,iOS,176,81461.22,57338.0,166544.79,17.4,6,637.14,1,23.6,0,0,0,0
TXN006171,2025-01-22 12:29:00,8399.88,POS,groceries,Other,Android,86,40491.08,82493.12,73675.31,29.8,21,5506.31,0,43.8,0,1,0,0
TXN006172,2025-04-05 06:14:00,4613.63,ecommerce,electronics,Bengaluru,card_terminal,58,110238.53,82912.44,165999.45,40.4,2,1703.23,0,1.7,0,0,0,0
TXN006173,2025-01-28 02:23:00,505.54,ecommerce,fuel,Bengaluru,Android,34,427855.15,157672.7,137654.2,18.9,2,1033.74,0,19.7,0,0,0,0
TXN006174,2025-11-11 23:41:00,3004.23,ecommerce,utilities,Mumbai,Android,119,134561.33,40908.1,164485.92,3.4,13,4076.27,0,8.7,1,0,0,0
TXN006175,2025-10-29 09:20:00,6370.49,mobile_app,groceries,Other,Android,129,57759.49,53897.36,157066.22,75.5,5,5038.62,0,2.3,0,0,0,0
TXN006176,2025-07-23 04:27:00,12497.93,mobile_app,electronics,Other,desktop,148,151412.75,75551.05,98206.16,49.1,0,2898.21,0,27.7,0,0,0,1
TXN006177,2025-12-20 16:53:00,1131.27,ecommerce,fuel,Delhi,iOS,146,51212.01,92860.38,,30.8,0,1399.88,0,27.4,0,0,0,0
TXN006178,2025-09-23 06:03:00,5886.05,POS,groceries,Bengaluru,iOS,77,182938.26,78447.84,313405.91,10.0,2,2717.93,2,13.6,0,1,0,0
TXN006179,2025-04-29 06:51:00,2224.69,mobile_app,fuel,Mumbai,card_terminal,177,138337.17,50246.97,110228.08,38.3,10,939.94,5,167.2,0,0,0,0
TXN006180,2025-12-20 14:40:00,1125.31,mobile_app,fashion,Hyderabad,Android,21,67865.82,41357.52,162888.69,60.0,0,,0,69.6,0,0,0,0
TXN006181,2025-07-25 16:48:00,484.33,mobile_app,fuel,Bengaluru,desktop,102,59476.33,,159424.37,50.6,2,500.49,2,,0,0,0,0
TXN006182,2025-07-29 04:30:00,5976.58,POS,fashion,Other,iOS,62,160839.33,146330.26,313173.24,64.8,0,4983.39,2,34.2,0,0,0,0
TXN006183,2025-04-26 22:55:00,3648.18,POS,electronics,Mumbai,card_terminal,156,81676.46,35983.32,55994.36,29.2,1,3840.13,0,25.9,0,1,0,0
TXN006184,2025-11-09 23:59:00,4144.41,ecommerce,fashion,Hyderabad,,169,70343.34,19961.12,53443.6,76.6,6,4865.33,0,21.8,0,0,0,0
TXN006185,2025-09-18 07:14:00,2220.98,ecommerce,electronics,Pune,iOS,41,25283.58,73525.87,161428.75,42.4,2,1342.47,0,44.5,0,0,0,0
TXN006186,2025-03-23 20:21:00,585.42,ATM,groceries,Mumbai,Android,107,250991.58,124575.49,225956.59,59.1,5,1273.94,0,68.9,0,1,0,0
TXN006187,2025-03-09 15:57:00,3183.1,mobile_app,cash_withdrawal,Hyderabad,iOS,86,86526.79,50530.81,143410.24,72.0,1,1169.63,0,11.7,0,0,1,0
TXN006188,2025-01-06 03:07:00,1292.74,ATM,fuel,Mumbai,iOS,69,119105.86,52509.99,180577.02,45.8,4,4264.32,0,48.3,0,0,0,0
TXN006189,2025-03-01 05:38:00,8359.34,POS,fashion,Mumbai,Android,154,504009.36,178969.33,674029.56,58.8,0,4086.8,0,12.3,0,1,0,0
TXN006190,2025-08-12 18:10:00,425.78,ecommerce,utilities,Delhi,card_terminal,88,86631.46,23129.98,24656.45,79.5,0,1009.83,0,,0,0,0,0
TXN006191,2025-07-30 08:39:00,1407.68,mobile_app,restaurants,Bengaluru,iOS,1,62218.17,57301.96,103544.3,32.0,3,2344.43,0,29.9,0,0,0,0
TXN006192,2025-03-25 11:39:00,52039.0,ATM,groceries,Delhi,Android,18,275056.92,114909.01,469822.58,22.9,1,5817.87,0,67.0,0,0,0,0
TXN006193,2025-08-07 05:45:00,828.03,ATM,fashion,Chennai,,115,306274.32,277324.86,375727.89,17.9,0,1401.27,0,8.4,0,1,0,0
TXN006194,2025-09-30 15:33:00,1378.89,POS,fashion,Delhi,card_terminal,124,8850.33,35630.82,94445.18,40.3,0,861.92,0,12.2,0,1,0,0
TXN006195,2025-07-04 02:40:00,311.05,POS,travel,Bengaluru,Android,176,176133.16,75914.83,149048.1,57.5,3,,4,7.2,0,1,0,1
TXN006196,2025-07-03 08:18:00,1679.77,mobile_app,fuel,Mumbai,card_terminal,45,,83877.93,135821.06,43.1,0,3573.43,0,1643.3999999999999,0,0,0,1
TXN006197,2025-12-03 09:27:00,4067.36,POS,groceries,Mumbai,Android,63,149149.03,,,28.5,3,2167.94,0,35.2,0,0,0,0
TXN006198,2025-12-30 01:22:00,5404.65,ATM,utilities,Hyderabad,card_terminal,104,80378.08,60961.64,183292.05,,0,3423.06,0,37.0,0,1,1,0
TXN006199,2025-02-06 06:59:00,2461.85,mobile_app,groceries,Delhi,iOS,36,509913.05,148487.33,197952.3,43.2,2,2670.6,2,33.8,0,0,0,0
TXN006200,2025-07-25 23:29:00,10782.27,mobile_app,fuel,Hyderabad,Android,42,,45589.96,147605.73,40.2,1,2466.12,0,1456.1,0,0,0,0
TXN006201,2025-07-09 08:10:00,10096.72,mobile_app,,Mumbai,desktop,174,91044.9,,199756.73,10.4,5,2805.04,0,17.4,0,0,0,0
TXN006202,2025-03-24 08:01:00,736.0,mobile_app,restaurants,Delhi,desktop,45,16897.5,,130455.46,49.2,0,1170.83,0,17.5,0,0,0,0
TXN006203,2025-03-12 14:51:00,728.22,POS,electronics,Other,,42,,93094.12,245472.72,26.8,6,1727.75,1,54.0,0,1,0,0
TXN006204,2025-03-15 05:01:00,3530.99,ecommerce,utilities,Chennai,desktop,11,332590.4,113167.79,218310.54,40.8,0,2846.02,0,9.4,0,0,0,0
TXN006205,2025-04-11 19:28:00,982.03,ecommerce,utilities,Hyderabad,Android,106,92369.13,131957.1,366817.15,77.7,3,,1,45.4,0,0,0,0
TXN006206,2025-09-14 21:36:00,589.74,POS,travel,Mumbai,Android,111,40099.6,63330.34,104793.86,67.7,5,607.27,0,63.3,0,0,0,0
TXN006207,2025-09-30 23:17:00,292.97,ecommerce,fuel,Chennai,card_terminal,28,301311.09,82875.94,223577.65,76.9,1,1232.09,0,,0,0,0,0
TXN006208,2025-03-03 19:18:00,367.07,mobile_app,,Bengaluru,iOS,178,171533.73,58736.92,53453.36,73.4,5,1810.31,0,1167.1000000000001,1,0,0,0
TXN006209,2025-03-31 10:14:00,982.09,ecommerce,groceries,Pune,desktop,154,43670.48,45334.7,63903.28,65.0,0,1076.41,0,2.4,0,0,0,0
TXN006210,2025-11-20 05:51:00,1932.96,POS,utilities,Delhi,card_terminal,92,73031.99,39473.56,50960.02,9.8,12,500.13,0,82.3,1,1,0,0
TXN006211,2025-11-12 21:35:00,327.22,ecommerce,electronics,Bengaluru,iOS,81,43248.66,54140.74,214620.71,33.6,5,658.9,0,14.8,0,0,0,0
TXN006212,2025-04-12 21:34:00,3656.08,ecommerce,fashion,Chennai,iOS,11,25446.8,19611.5,68000.62,47.8,6,3636.04,1,0.1,0,0,0,0
TXN006213,2025-09-07 18:35:00,4169.92,POS,cash_withdrawal,Mumbai,Android,35,74308.92,27719.56,34463.61,47.0,4,1425.05,0,14.1,0,0,1,0
TXN006214,2025-11-12 20:49:00,4246.64,ATM,utilities,Mumbai,desktop,143,46536.08,31236.35,41824.05,44.5,13,3600.94,0,,0,1,0,0
TXN006215,2025-03-06 04:42:00,2338.5,ecommerce,fuel,Other,card_terminal,43,176856.41,53042.59,117161.2,50.1,2,1554.73,0,16.1,0,0,0,0
TXN006216,2025-11-07 16:54:00,1275.17,ecommerce,groceries,Delhi,iOS,32,146149.61,42305.78,106251.42,77.2,3,2169.05,0,632.5,1,0,0,0
TXN006217,2025-06-06 03:14:00,4749.79,POS,utilities,Delhi,iOS,24,43119.49,,66096.47,73.9,2,1341.38,0,39.0,0,1,0,0
TXN006218,2025-05-31 07:16:00,5849.86,POS,fashion,Other,,169,609803.43,179205.16,769316.08,23.2,0,2394.38,0,41.4,1,1,2,0
TXN006219,2025-09-04 14:50:00,3748.43,ecommerce,utilities,Delhi,desktop,118,88188.59,26131.26,102396.24,10.6,0,4692.66,1,6.4,0,0,0,0
TXN006220,2025-09-12 23:27:00,4168.12,ecommerce,electronics,Hyderabad,iOS,75,105554.74,74754.32,166557.54,25.8,4,1361.16,0,29.9,0,0,0,1
TXN006221,2025-06-27 11:12:00,6447.52,POS,electronics,Hyderabad,desktop,154,184889.09,,314055.27,45.5,1,,0,1.1,0,1,0,0
TXN006222,2025-12-07 09:16:00,1447.74,ecommerce,restaurants,Bengaluru,iOS,163,,,211654.82,78.3,3,768.55,0,10.2,1,0,0,0
TXN006223,2025-10-28 21:05:00,25978.57,mobile_app,fashion,Mumbai,Android,100,,123933.21,129338.13,69.5,1,2813.95,4,15.0,0,0,0,0
TXN006224,2025-01-04 17:57:00,3983.81,ecommerce,groceries,Bengaluru,card_terminal,4,215138.39,72631.31,158070.22,52.2,0,1942.47,0,6.1,1,0,0,0
TXN006225,2025-08-07 15:30:00,589.89,ecommerce,fashion,Mumbai,card_terminal,68,49538.72,,41592.32,55.2,6,1799.08,0,25.4,0,0,0,0
TXN006226,2025-07-23 04:35:00,167.88,ecommerce,groceries,Chennai,iOS,41,115370.28,40703.88,81231.06,72.0,0,726.84,0,13.3,0,0,0,0
TXN006227,2025-06-02 18:15:00,4518.23,mobile_app,electronics,Hyderabad,card_terminal,10,52406.18,76284.94,310667.09,46.4,2,3732.89,1,1.6,0,0,0,0
TXN006228,2025-04-15 21:23:00,225.76,ecommerce,groceries,Hyderabad,Android,101,102041.87,41650.48,118810.49,44.8,0,700.76,5,,0,0,0,0
TXN006229,2025-03-15 08:02:00,15556.95,ecommerce,fuel,Mumbai,iOS,129,87845.06,27259.56,23766.43,67.3,1,3868.14,6,,0,0,0,0
TXN006230,2025-02-16 19:54:00,649.26,ecommerce,groceries,Mumbai,Android,60,26224.49,24933.53,73836.5,31.0,1,809.46,0,13.1,0,0,0,0
TXN006231,2025-09-21 00:24:00,1758.91,mobile_app,travel,Delhi,desktop,46,49530.18,92814.85,387719.23,9.7,0,1663.91,0,4.5,0,0,0,0
TXN006232,2025-03-09 10:21:00,1320.0,mobile_app,groceries,Hyderabad,card_terminal,121,511134.02,129257.58,442808.94,15.9,6,2376.88,1,5.9,0,0,1,0
TXN006233,2025-12-14 08:15:00,3446.02,mobile_app,travel,Hyderabad,desktop,21,177493.99,62905.65,121161.15,48.7,1,1603.61,1,4.3,0,0,0,0
TXN006234,2025-04-07 08:44:00,398.52,mobile_app,cash_withdrawal,Bengaluru,card_terminal,20,90053.7,36380.64,106664.4,52.3,0,1350.04,0,61.8,1,0,0,0
TXN006235,2025-06-13 16:04:00,5344.72,ATM,groceries,Delhi,card_terminal,108,179010.08,48379.88,117309.83,32.1,0,2437.32,0,24.4,0,1,0,0
TXN006236,2025-09-06 21:52:00,384.65,POS,groceries,Mumbai,Android,7,54979.87,88579.7,134117.46,5.9,2,,1,17.7,1,1,0,0
TXN006237,2025-09-20 05:28:00,322.36,ecommerce,cash_withdrawal,,desktop,164,331922.28,110770.04,461435.29,28.8,10,958.9,0,,0,0,0,0
TXN006238,2025-07-17 00:52:00,4207.77,POS,cash_withdrawal,Bengaluru,Android,109,74927.61,180359.54,707531.93,37.5,0,1637.87,0,42.6,0,1,0,0
TXN006239,2025-09-29 05:26:00,785.54,ecommerce,restaurants,Hyderabad,iOS,2,102631.76,86935.62,370437.53,55.2,1,1109.97,1,28.5,0,0,0,0
TXN006240,2025-02-20 05:03:00,1780.92,POS,electronics,Delhi,Android,138,144579.48,50323.18,41134.59,61.7,0,5264.95,0,8.9,0,0,0,0
TXN006241,2025-08-16 18:42:00,383.27,POS,groceries,,,180,349430.22,91277.54,,26.6,0,893.62,0,72.7,0,1,0,0
TXN006242,2025-11-07 06:06:00,1932.03,ATM,utilities,Chennai,Android,55,77704.28,32162.0,132446.6,17.5,1,901.62,0,17.9,0,1,0,0
TXN006243,2025-12-19 22:45:00,2780.62,ecommerce,fashion,Hyderabad,,3,86182.52,57979.72,72431.11,52.0,3,1103.3,0,76.7,0,0,0,0
TXN006244,2025-07-31 19:30:00,1103.44,POS,restaurants,Mumbai,card_terminal,111,418670.25,284789.2,338302.12,58.5,1,1208.68,5,37.8,0,1,0,0
TXN006245,2025-01-28 11:46:00,1631.57,mobile_app,groceries,Other,Android,107,120708.99,64555.38,125923.66,57.7,1,1607.34,1,,0,0,0,0
TXN006246,2025-07-16 08:07:00,387.49,POS,electronics,Other,card_terminal,73,34390.63,29454.13,42782.82,46.8,0,,0,0.5,0,1,1,0
TXN006247,2025-01-15 21:17:00,260.94,POS,fuel,Pune,iOS,105,26711.54,27086.32,33930.03,10.2,0,659.71,1,6.5,0,1,0,0
TXN006248,2025-10-22 19:57:00,3494.93,mobile_app,travel,Chennai,Android,52,111471.34,34948.17,,56.6,0,2098.46,0,35.0,0,0,0,0
TXN006249,2025-07-20 19:12:00,1698.59,POS,electronics,Bengaluru,Android,137,42553.23,47802.94,184261.49,24.2,0,,1,,0,1,0,0
TXN006250,2025-03-25 06:47:00,443.88,ecommerce,fuel,Mumbai,card_terminal,29,80682.59,,121538.23,67.2,4,812.94,4,,0,0,0,1
TXN006251,2025-07-12 05:06:00,546.4,ecommerce,restaurants,,Android,18,41475.12,49156.03,183523.01,60.8,4,934.2,0,,0,0,1,0
TXN006252,2025-12-18 19:37:00,434.22,ATM,fashion,Hyderabad,card_terminal,145,222266.36,62866.32,97463.33,33.7,1,1167.1,0,28.4,1,1,0,0
TXN006253,2025-08-17 23:14:00,2518.65,POS,,Hyderabad,desktop,52,38867.66,12112.44,46037.99,40.4,1,,0,7.6,0,1,0,0
TXN006254,2025-03-18 00:37:00,369.98,POS,restaurants,Pune,card_terminal,66,58872.52,33767.05,,17.2,2,778.68,0,1.1,0,1,0,0
